map_kind,operation,implementation,round,run_cnt,runtime_ns,avg_ns_per_invocation
percpu_array,array_update,real-minus-control,41,20000,0,14.526713600
hash,hash_lookup,control,41,20000,23783424,1189.171200000
hash,hash_lookup,real,41,20000,532294912,26614.745600000
hash,hash_lookup,real-minus-control,41,20000,0,25.425574400
hash,hash_update,control,41,20000,17640032,882.001600000
hash,hash_update,real,41,20000,1827249248,91362.462400000
hash,hash_update,real-minus-control,41,20000,0,90.480460800
percpu_hash,hash_lookup,control,41,20000,23762656,1188.132800000
percpu_hash,hash_lookup,real,41,20000,561596640,28079.832000000
percpu_hash,hash_lookup,real-minus-control,41,20000,0,26.891699200
percpu_hash,hash_update,control,41,20000,18995520,949.776000000
percpu_hash,hash_update,real,41,20000,1337348768,66867.438400000
percpu_hash,hash_update,real-minus-control,41,20000,0,65.917662400
array,array_lookup,real,42,20000,52848960,2642.448000000
array,array_lookup,control,42,20000,23796640,1189.832000000
array,array_lookup,real-minus-control,42,20000,0,1.452616000
array,array_update,real,42,20000,237755136,11887.756800000
array,array_update,control,42,20000,18750784,937.539200000
array,array_update,real-minus-control,42,20000,0,10.950217600
percpu_array,array_lookup,real,42,20000,64798976,3239.948800000
percpu_array,array_lookup,control,42,20000,24526080,1226.304000000
percpu_array,array_lookup,real-minus-control,42,20000,0,2.013644800
percpu_array,array_update,real,42,20000,307699808,15384.990400000
percpu_array,array_update,control,42,20000,17273184,863.659200000
percpu_array,array_update,real-minus-control,42,20000,0,14.521331200
hash,hash_lookup,real,42,20000,532502848,26625.142400000
hash,hash_lookup,control,42,20000,23784096,1189.204800000
hash,hash_lookup,real-minus-control,42,20000,0,25.435937600
hash,hash_update,real,42,20000,1827091040,91354.552000000
hash,hash_update,control,42,20000,17635296,881.764800000
hash,hash_update,real-minus-control,42,20000,0,90.472787200
percpu_hash,hash_lookup,real,42,20000,562216512,28110.825600000
percpu_hash,hash_lookup,control,42,20000,23767968,1188.398400000
percpu_hash,hash_lookup,real-minus-control,42,20000,0,26.922427200
percpu_hash,hash_update,real,42,20000,1337670720,66883.536000000
percpu_hash,hash_update,control,42,20000,19036576,951.828800000
percpu_hash,hash_update,real-minus-control,42,20000,0,65.931707200
array,array_lookup,control,43,20000,23766656,1188.332800000
array,array_lookup,real,43,20000,52867456,2643.372800000
array,array_lookup,real-minus-control,43,20000,0,1.455040000
array,array_update,control,43,20000,18735456,936.772800000
array,array_update,real,43,20000,237744608,11887.230400000
array,array_update,real-minus-control,43,20000,0,10.950457600
percpu_array,array_lookup,control,43,20000,24509632,1225.481600000
percpu_array,array_lookup,real,43,20000,64816512,3240.825600000
percpu_array,array_lookup,real-minus-control,43,20000,0,2.015344000
percpu_array,array_update,control,43,20000,17277888,863.894400000
percpu_array,array_update,real,43,20000,307920544,15396.027200000
percpu_array,array_update,real-minus-control,43,20000,0,14.532132800
hash,hash_lookup,control,43,20000,23788960,1189.448000000
hash,hash_lookup,real,43,20000,536162656,26808.132800000
hash,hash_lookup,real-minus-control,43,20000,0,25.618684800
hash,hash_update,control,43,20000,17644352,882.217600000
hash,hash_update,real,43,20000,1827751264,91387.563200000
hash,hash_update,real-minus-control,43,20000,0,90.505345600
percpu_hash,hash_lookup,control,43,20000,23772896,1188.644800000
percpu_hash,hash_lookup,real,43,20000,562867808,28143.390400000
percpu_hash,hash_lookup,real-minus-control,43,20000,0,26.954745600
percpu_hash,hash_update,control,43,20000,18995744,949.787200000
percpu_hash,hash_update,real,43,20000,1337656928,66882.846400000
percpu_hash,hash_update,real-minus-control,43,20000,0,65.933059200
array,array_lookup,real,44,20000,52843488,2642.174400000
array,array_lookup,control,44,20000,23771136,1188.556800000
array,array_lookup,real-minus-control,44,20000,0,1.453617600
array,array_update,real,44,20000,237743424,11887.171200000
array,array_update,control,44,20000,18747360,937.368000000
array,array_update,real-minus-control,44,20000,0,10.949803200
percpu_array,array_lookup,real,44,20000,64783488,3239.174400000
percpu_array,array_lookup,control,44,20000,24537536,1226.876800000
percpu_array,array_lookup,real-minus-control,44,20000,0,2.012297600
percpu_array,array_update,real,44,20000,307680672,15384.033600000
percpu_array,array_update,control,44,20000,17278336,863.916800000
percpu_array,array_update,real-minus-control,44,20000,0,14.520116800
hash,hash_lookup,real,44,20000,531115424,26555.771200000
hash,hash_lookup,control,44,20000,23793184,1189.659200000
hash,hash_lookup,real-minus-control,44,20000,0,25.366112000
hash,hash_update,real,44,20000,1826827808,91341.390400000
hash,hash_update,control,44,20000,17662912,883.145600000
hash,hash_update,real-minus-control,44,20000,0,90.458244800
percpu_hash,hash_lookup,real,44,20000,558591744,27929.587200000
percpu_hash,hash_lookup,control,44,20000,23769984,1188.499200000
percpu_hash,hash_lookup,real-minus-control,44,20000,0,26.741088000
percpu_hash,hash_update,real,44,20000,1337044064,66852.203200000
percpu_hash,hash_update,control,44,20000,19030368,951.518400000
percpu_hash,hash_update,real-minus-control,44,20000,0,65.900684800
array,array_lookup,control,45,20000,23806496,1190.324800000
array,array_lookup,real,45,20000,52831712,2641.585600000
array,array_lookup,real-minus-control,45,20000,0,1.451260800
array,array_update,control,45,20000,18740352,937.017600000
array,array_update,real,45,20000,237872480,11893.624000000
array,array_update,real-minus-control,45,20000,0,10.956606400
percpu_array,array_lookup,control,45,20000,24533312,1226.665600000
percpu_array,array_lookup,real,45,20000,64792256,3239.612800000
percpu_array,array_lookup,real-minus-control,45,20000,0,2.012947200
percpu_array,array_update,control,45,20000,17287904,864.395200000
percpu_array,array_update,real,45,20000,307932192,15396.609600000
percpu_array,array_update,real-minus-control,45,20000,0,14.532214400
hash,hash_lookup,control,45,20000,23779648,1188.982400000
hash,hash_lookup,real,45,20000,533026752,26651.337600000
hash,hash_lookup,real-minus-control,45,20000,0,25.462355200
hash,hash_update,control,45,20000,17672352,883.617600000
hash,hash_update,real,45,20000,1826657536,91332.876800000
hash,hash_update,real-minus-control,45,20000,0,90.449259200
percpu_hash,hash_lookup,control,45,20000,23792864,1189.643200000
percpu_hash,hash_lookup,real,45,20000,562520448,28126.022400000
percpu_hash,hash_lookup,real-minus-control,45,20000,0,26.936379200
percpu_hash,hash_update,control,45,20000,18963520,948.176000000
percpu_hash,hash_update,real,45,20000,1337814368,66890.718400000
percpu_hash,hash_update,real-minus-control,45,20000,0,65.942542400
array,array_lookup,real,46,20000,52842432,2642.121600000
array,array_lookup,control,46,20000,23810784,1190.539200000
array,array_lookup,real-minus-control,46,20000,0,1.451582400
array,array_update,real,46,20000,237746336,11887.316800000
array,array_update,control,46,20000,18755008,937.750400000
array,array_update,real-minus-control,46,20000,0,10.949566400
percpu_array,array_lookup,real,46,20000,64821984,3241.099200000
percpu_array,array_lookup,control,46,20000,24529632,1226.481600000
percpu_array,array_lookup,real-minus-control,46,20000,0,2.014617600
percpu_array,array_update,real,46,20000,308083296,15404.164800000
percpu_array,array_update,control,46,20000,17294176,864.708800000
percpu_array,array_update,real-minus-control,46,20000,0,14.539456000
hash,hash_lookup,real,46,20000,533095488,26654.774400000
hash,hash_lookup,control,46,20000,23797696,1189.884800000
hash,hash_lookup,real-minus-control,46,20000,0,25.464889600
hash,hash_update,real,46,20000,1825967360,91298.368000000
hash,hash_update,control,46,20000,17630560,881.528000000
hash,hash_update,real-minus-control,46,20000,0,90.416840000
percpu_hash,hash_lookup,real,46,20000,559611328,27980.566400000
percpu_hash,hash_lookup,control,46,20000,23761024,1188.051200000
percpu_hash,hash_lookup,real-minus-control,46,20000,0,26.792515200
percpu_hash,hash_update,real,46,20000,1336501440,66825.072000000
percpu_hash,hash_update,control,46,20000,19042688,952.134400000
percpu_hash,hash_update,real-minus-control,46,20000,0,65.872937600
array,array_lookup,control,47,20000,23774208,1188.710400000
array,array_lookup,real,47,20000,52840512,2642.025600000
array,array_lookup,real-minus-control,47,20000,0,1.453315200
array,array_update,control,47,20000,18729824,936.491200000
array,array_update,real,47,20000,237752064,11887.603200000
array,array_update,real-minus-control,47,20000,0,10.951112000
percpu_array,array_lookup,control,47,20000,24536000,1226.800000000
percpu_array,array_lookup,real,47,20000,64816672,3240.833600000
percpu_array,array_lookup,real-minus-control,47,20000,0,2.014033600
percpu_array,array_update,control,47,20000,17268224,863.411200000
percpu_array,array_update,real,47,20000,307859392,15392.969600000
percpu_array,array_update,real-minus-control,47,20000,0,14.529558400
hash,hash_lookup,control,47,20000,23781440,1189.072000000
hash,hash_lookup,real,47,20000,534911584,26745.579200000
hash,hash_lookup,real-minus-control,47,20000,0,25.556507200
hash,hash_update,control,47,20000,17677568,883.878400000
hash,hash_update,real,47,20000,1826713920,91335.696000000
hash,hash_update,real-minus-control,47,20000,0,90.451817600
percpu_hash,hash_lookup,control,47,20000,23756768,1187.838400000
percpu_hash,hash_lookup,real,47,20000,560989312,28049.465600000
percpu_hash,hash_lookup,real-minus-control,47,20000,0,26.861627200
percpu_hash,hash_update,control,47,20000,18985664,949.283200000
percpu_hash,hash_update,real,47,20000,1337226848,66861.342400000
percpu_hash,hash_update,real-minus-control,47,20000,0,65.912059200
array,array_lookup,real,48,20000,52857504,2642.875200000
array,array_lookup,control,48,20000,23793664,1189.683200000
array,array_lookup,real-minus-control,48,20000,0,1.453192000
array,array_update,real,48,20000,237772800,11888.640000000
array,array_update,control,48,20000,18754560,937.728000000
array,array_update,real-minus-control,48,20000,0,10.950912000
percpu_array,array_lookup,real,48,20000,64786336,3239.316800000
percpu_array,array_lookup,control,48,20000,24528608,1226.430400000
percpu_array,array_lookup,real-minus-control,48,20000,0,2.012886400
percpu_array,array_update,real,48,20000,307724224,15386.211200000
percpu_array,array_update,control,48,20000,17319840,865.992000000
percpu_array,array_update,real-minus-control,48,20000,0,14.520219200
hash,hash_lookup,real,48,20000,532738752,26636.937600000
hash,hash_lookup,control,48,20000,23784960,1189.248000000
hash,hash_lookup,real-minus-control,48,20000,0,25.447689600
hash,hash_update,real,48,20000,1830374208,91518.710400000
hash,hash_update,control,48,20000,17701728,885.086400000
hash,hash_update,real-minus-control,48,20000,0,90.633624000
percpu_hash,hash_lookup,real,48,20000,561076768,28053.838400000
percpu_hash,hash_lookup,control,48,20000,23747200,1187.360000000
percpu_hash,hash_lookup,real-minus-control,48,20000,0,26.866478400
percpu_hash,hash_update,real,48,20000,1337085504,66854.275200000
percpu_hash,hash_update,control,48,20000,19010592,950.529600000
percpu_hash,hash_update,real-minus-control,48,20000,0,65.903745600
array,array_lookup,control,49,20000,23781216,1189.060800000
array,array_lookup,real,49,20000,52813408,2640.670400000
array,array_lookup,real-minus-control,49,20000,0,1.451609600
array,array_update,control,49,20000,18741536,937.076800000
array,array_update,real,49,20000,237721600,11886.080000000
array,array_update,real-minus-control,49,20000,0,10.949003200
percpu_array,array_lookup,control,49,20000,24547328,1227.366400000
percpu_array,array_lookup,real,49,20000,64783584,3239.179200000
percpu_array,array_lookup,real-minus-control,49,20000,0,2.011812800
percpu_array,array_update,control,49,20000,17311584,865.579200000
percpu_array,array_update,real,49,20000,307916672,15395.833600000
percpu_array,array_update,real-minus-control,49,20000,0,14.530254400
hash,hash_lookup,control,49,20000,23814560,1190.728000000
hash,hash_lookup,real,49,20000,535816448,26790.822400000
hash,hash_lookup,real-minus-control,49,20000,0,25.600094400
hash,hash_update,control,49,20000,17654688,882.734400000
hash,hash_update,real,49,20000,1826824256,91341.212800000
hash,hash_update,real-minus-control,49,20000,0,90.458478400
percpu_hash,hash_lookup,control,49,20000,23749696,1187.484800000
percpu_hash,hash_lookup,real,49,20000,560462240,28023.112000000
percpu_hash,hash_lookup,real-minus-control,49,20000,0,26.835627200
percpu_hash,hash_update,control,49,20000,19020384,951.019200000
percpu_hash,hash_update,real,49,20000,1336831808,66841.590400000
percpu_hash,hash_update,real-minus-control,49,20000,0,65.890571200
array,array_lookup,real,50,20000,52868128,2643.406400000
array,array_lookup,control,50,20000,23798432,1189.921600000
array,array_lookup,real-minus-control,50,20000,0,1.453484800
array,array_update,real,50,20000,237837024,11891.851200000
array,array_update,control,50,20000,18740704,937.035200000
array,array_update,real-minus-control,50,20000,0,10.954816000
percpu_array,array_lookup,real,50,20000,64793664,3239.683200000
percpu_array,array_lookup,control,50,20000,24528256,1226.412800000
percpu_array,array_lookup,real-minus-control,50,20000,0,2.013270400
percpu_array,array_update,real,50,20000,307708992,15385.449600000
percpu_array,array_update,control,50,20000,17274144,863.707200000
percpu_array,array_update,real-minus-control,50,20000,0,14.521742400
hash,hash_lookup,real,50,20000,534057248,26702.862400000
hash,hash_lookup,control,50,20000,23794496,1189.724800000
hash,hash_lookup,real-minus-control,50,20000,0,25.513137600
hash,hash_update,real,50,20000,1827563168,91378.158400000
hash,hash_update,control,50,20000,17666080,883.304000000
hash,hash_update,real-minus-control,50,20000,0,90.494854400
percpu_hash,hash_lookup,real,50,20000,560195168,28009.758400000
percpu_hash,hash_lookup,control,50,20000,23772064,1188.603200000
percpu_hash,hash_lookup,real-minus-control,50,20000,0,26.821155200
percpu_hash,hash_update,real,50,20000,1336809472,66840.473600000
percpu_hash,hash_update,control,50,20000,19057216,952.860800000
percpu_hash,hash_update,real-minus-control,50,20000,0,65.887612800
array,array_lookup,control,51,20000,23788672,1189.433600000
array,array_lookup,real,51,20000,52818784,2640.939200000
array,array_lookup,real-minus-control,51,20000,0,1.451505600
array,array_update,control,51,20000,18737248,936.862400000
array,array_update,real,51,20000,237780800,11889.040000000
array,array_update,real-minus-control,51,20000,0,10.952177600
percpu_array,array_lookup,control,51,20000,24544960,1227.248000000
percpu_array,array_lookup,real,51,20000,64755904,3237.795200000
percpu_array,array_lookup,real-minus-control,51,20000,0,2.010547200
percpu_array,array_update,control,51,20000,17263008,863.150400000
percpu_array,array_update,real,51,20000,307693216,15384.660800000
percpu_array,array_update,real-minus-control,51,20000,0,14.521510400
hash,hash_lookup,control,51,20000,23773344,1188.667200000
hash,hash_lookup,real,51,20000,533904224,26695.211200000
hash,hash_lookup,real-minus-control,51,20000,0,25.506544000
hash,hash_update,control,51,20000,17646752,882.337600000
hash,hash_update,real,51,20000,1825642048,91282.102400000
hash,hash_update,real-minus-control,51,20000,0,90.399764800
percpu_hash,hash_lookup,control,51,20000,23758272,1187.913600000
percpu_hash,hash_lookup,real,51,20000,563077344,28153.867200000
percpu_hash,hash_lookup,real-minus-control,51,20000,0,26.965953600
percpu_hash,hash_update,control,51,20000,19028832,951.441600000
percpu_hash,hash_update,real,51,20000,1337458528,66872.926400000
percpu_hash,hash_update,real-minus-control,51,20000,0,65.921484800
array,array_lookup,real,52,20000,52871328,2643.566400000
array,array_lookup,control,52,20000,23806368,1190.318400000
array,array_lookup,real-minus-control,52,20000,0,1.453248000
array,array_update,real,52,20000,239044256,11952.212800000
array,array_update,control,52,20000,18730560,936.528000000
array,array_update,real-minus-control,52,20000,0,11.015684800
percpu_array,array_lookup,real,52,20000,64799712,3239.985600000
percpu_array,array_lookup,control,52,20000,24528544,1226.427200000
percpu_array,array_lookup,real-minus-control,52,20000,0,2.013558400
percpu_array,array_update,real,52,20000,308297696,15414.884800000
percpu_array,array_update,control,52,20000,17299008,864.950400000
percpu_array,array_update,real-minus-control,52,20000,0,14.549934400
hash,hash_lookup,real,52,20000,534843008,26742.150400000
hash,hash_lookup,control,52,20000,23801120,1190.056000000
hash,hash_lookup,real-minus-control,52,20000,0,25.552094400
hash,hash_update,real,52,20000,1826908480,91345.424000000
hash,hash_update,control,52,20000,17673568,883.678400000
hash,hash_update,real-minus-control,52,20000,0,90.461745600
percpu_hash,hash_lookup,real,52,20000,561697440,28084.872000000
percpu_hash,hash_lookup,control,52,20000,23779552,1188.977600000
percpu_hash,hash_lookup,real-minus-control,52,20000,0,26.895894400
percpu_hash,hash_update,real,52,20000,1337179104,66858.955200000
percpu_hash,hash_update,control,52,20000,19005888,950.294400000
percpu_hash,hash_update,real-minus-control,52,20000,0,65.908660800
array,array_lookup,control,53,20000,23798912,1189.945600000
array,array_lookup,real,53,20000,52869696,2643.484800000
array,array_lookup,real-minus-control,53,20000,0,1.453539200
array,array_update,control,53,20000,18740384,937.019200000
array,array_update,real,53,20000,237740480,11887.024000000
array,array_update,real-minus-control,53,20000,0,10.950004800
percpu_array,array_lookup,control,53,20000,24577248,1228.862400000
percpu_array,array_lookup,real,53,20000,64719232,3235.961600000
percpu_array,array_lookup,real-minus-control,53,20000,0,2.007099200
percpu_array,array_update,control,53,20000,17305376,865.268800000
percpu_array,array_update,real,53,20000,307750912,15387.545600000
percpu_array,array_update,real-minus-control,53,20000,0,14.522276800
hash,hash_lookup,control,53,20000,23836224,1191.811200000
hash,hash_lookup,real,53,20000,534490848,26724.542400000
hash,hash_lookup,real-minus-control,53,20000,0,25.532731200
hash,hash_update,control,53,20000,17657504,882.875200000
hash,hash_update,real,53,20000,1825612192,91280.609600000
hash,hash_update,real-minus-control,53,20000,0,90.397734400
percpu_hash,hash_lookup,control,53,20000,23755040,1187.752000000
percpu_hash,hash_lookup,real,53,20000,562943712,28147.185600000
percpu_hash,hash_lookup,real-minus-control,53,20000,0,26.959433600
percpu_hash,hash_update,control,53,20000,18963392,948.169600000
percpu_hash,hash_update,real,53,20000,1337829888,66891.494400000
percpu_hash,hash_update,real-minus-control,53,20000,0,65.943324800
array,array_lookup,real,54,20000,52828352,2641.417600000
array,array_lookup,control,54,20000,23786560,1189.328000000
array,array_lookup,real-minus-control,54,20000,0,1.452089600
array,array_update,real,54,20000,237694848,11884.742400000
array,array_update,control,54,20000,18738528,936.926400000
array,array_update,real-minus-control,54,20000,0,10.947816000
percpu_array,array_lookup,real,54,20000,64779456,3238.972800000
percpu_array,array_lookup,control,54,20000,24554176,1227.708800000
percpu_array,array_lookup,real-minus-control,54,20000,0,2.011264000
percpu_array,array_update,real,54,20000,307916192,15395.809600000
percpu_array,array_update,control,54,20000,17281088,864.054400000
percpu_array,array_update,real-minus-control,54,20000,0,14.531755200
hash,hash_lookup,real,54,20000,533104800,26655.240000000
hash,hash_lookup,control,54,20000,23817024,1190.851200000
hash,hash_lookup,real-minus-control,54,20000,0,25.464388800
hash,hash_update,real,54,20000,1826913408,91345.670400000
hash,hash_update,control,54,20000,17701824,885.091200000
hash,hash_update,real-minus-control,54,20000,0,90.460579200
percpu_hash,hash_lookup,real,54,20000,560465888,28023.294400000
percpu_hash,hash_lookup,control,54,20000,23757984,1187.899200000
percpu_hash,hash_lookup,real-minus-control,54,20000,0,26.835395200
percpu_hash,hash_update,real,54,20000,1336622400,66831.120000000
percpu_hash,hash_update,control,54,20000,19029696,951.484800000
percpu_hash,hash_update,real-minus-control,54,20000,0,65.879635200
array,array_lookup,control,55,20000,23795872,1189.793600000
array,array_lookup,real,55,20000,52859168,2642.958400000
array,array_lookup,real-minus-control,55,20000,0,1.453164800
array,array_update,control,55,20000,18741632,937.081600000
array,array_update,real,55,20000,237678048,11883.902400000
array,array_update,real-minus-control,55,20000,0,10.946820800
percpu_array,array_lookup,control,55,20000,24522848,1226.142400000
percpu_array,array_lookup,real,55,20000,64759584,3237.979200000
percpu_array,array_lookup,real-minus-control,55,20000,0,2.011836800
percpu_array,array_update,control,55,20000,17298368,864.918400000
percpu_array,array_update,real,55,20000,307927808,15396.390400000
percpu_array,array_update,real-minus-control,55,20000,0,14.531472000
hash,hash_lookup,control,55,20000,23815072,1190.753600000
hash,hash_lookup,real,55,20000,533415552,26670.777600000
hash,hash_lookup,real-minus-control,55,20000,0,25.480024000
hash,hash_update,control,55,20000,17662560,883.128000000
hash,hash_update,real,55,20000,1830447008,91522.350400000
hash,hash_update,real-minus-control,55,20000,0,90.639222400
percpu_hash,hash_lookup,control,55,20000,23777408,1188.870400000
percpu_hash,hash_lookup,real,55,20000,562683232,28134.161600000
percpu_hash,hash_lookup,real-minus-control,55,20000,0,26.945291200
percpu_hash,hash_update,control,55,20000,18983776,949.188800000
percpu_hash,hash_update,real,55,20000,1337271456,66863.572800000
percpu_hash,hash_update,real-minus-control,55,20000,0,65.914384000
array,array_lookup,real,56,20000,52886432,2644.321600000
array,array_lookup,control,56,20000,23774976,1188.748800000
array,array_lookup,real-minus-control,56,20000,0,1.455572800
array,array_update,real,56,20000,237708480,11885.424000000
array,array_update,control,56,20000,18739040,936.952000000
array,array_update,real-minus-control,56,20000,0,10.948472000
percpu_array,array_lookup,real,56,20000,64793760,3239.688000000
percpu_array,array_lookup,control,56,20000,24531136,1226.556800000
percpu_array,array_lookup,real-minus-control,56,20000,0,2.013131200
percpu_array,array_update,real,56,20000,308071104,15403.555200000
percpu_array,array_update,control,56,20000,17282176,864.108800000
percpu_array,array_update,real-minus-control,56,20000,0,14.539446400
hash,hash_lookup,real,56,20000,530772000,26538.600000000
hash,hash_lookup,control,56,20000,23786048,1189.302400000
hash,hash_lookup,real-minus-control,56,20000,0,25.349297600
hash,hash_update,real,56,20000,1827559136,91377.956800000
hash,hash_update,control,56,20000,17682112,884.105600000
hash,hash_update,real-minus-control,56,20000,0,90.493851200
percpu_hash,hash_lookup,real,56,20000,560302848,28015.142400000
percpu_hash,hash_lookup,control,56,20000,23778368,1188.918400000
percpu_hash,hash_lookup,real-minus-control,56,20000,0,26.826224000
percpu_hash,hash_update,real,56,20000,1336959040,66847.952000000
percpu_hash,hash_update,control,56,20000,18970112,948.505600000
percpu_hash,hash_update,real-minus-control,56,20000,0,65.899446400
array,array_lookup,control,57,20000,23768192,1188.409600000
array,array_lookup,real,57,20000,52859936,2642.996800000
array,array_lookup,real-minus-control,57,20000,0,1.454587200
array,array_update,control,57,20000,18736544,936.827200000
array,array_update,real,57,20000,237731424,11886.571200000
array,array_update,real-minus-control,57,20000,0,10.949744000
percpu_array,array_lookup,control,57,20000,24545760,1227.288000000
percpu_array,array_lookup,real,57,20000,64552224,3227.611200000
percpu_array,array_lookup,real-minus-control,57,20000,0,2.000323200
percpu_array,array_update,control,57,20000,17284864,864.243200000
percpu_array,array_update,real,57,20000,307857856,15392.892800000
percpu_array,array_update,real-minus-control,57,20000,0,14.528649600
hash,hash_lookup,control,57,20000,23768608,1188.430400000
hash,hash_lookup,real,57,20000,531737024,26586.851200000
hash,hash_lookup,real-minus-control,57,20000,0,25.398420800
hash,hash_update,control,57,20000,17699264,884.963200000
hash,hash_update,real,57,20000,1826856416,91342.820800000
hash,hash_update,real-minus-control,57,20000,0,90.457857600
percpu_hash,hash_lookup,control,57,20000,23793376,1189.668800000
percpu_hash,hash_lookup,real,57,20000,562511392,28125.569600000
percpu_hash,hash_lookup,real-minus-control,57,20000,0,26.935900800
percpu_hash,hash_update,control,57,20000,19003584,950.179200000
percpu_hash,hash_update,real,57,20000,1336391040,66819.552000000
percpu_hash,hash_update,real-minus-control,57,20000,0,65.869372800
array,array_lookup,real,58,20000,52845856,2642.292800000
array,array_lookup,control,58,20000,23783872,1189.193600000
array,array_lookup,real-minus-control,58,20000,0,1.453099200
array,array_update,real,58,20000,237708128,11885.406400000
array,array_update,control,58,20000,18747872,937.393600000
array,array_update,real-minus-control,58,20000,0,10.948012800
percpu_array,array_lookup,real,58,20000,64803936,3240.196800000
percpu_array,array_lookup,control,58,20000,24524608,1226.230400000
percpu_array,array_lookup,real-minus-control,58,20000,0,2.013966400
percpu_array,array_update,real,58,20000,307852096,15392.604800000
percpu_array,array_update,control,58,20000,17317024,865.851200000
percpu_array,array_update,real-minus-control,58,20000,0,14.526753600
hash,hash_lookup,real,58,20000,532617504,26630.875200000
hash,hash_lookup,control,58,20000,23779360,1188.968000000
hash,hash_lookup,real-minus-control,58,20000,0,25.441907200
hash,hash_update,real,58,20000,1830561280,91528.064000000
hash,hash_update,control,58,20000,17640704,882.035200000
hash,hash_update,real-minus-control,58,20000,0,90.646028800
percpu_hash,hash_lookup,real,58,20000,559017760,27950.888000000
percpu_hash,hash_lookup,control,58,20000,23756864,1187.843200000
percpu_hash,hash_lookup,real-minus-control,58,20000,0,26.763044800
percpu_hash,hash_update,real,58,20000,1337320096,66866.004800000
percpu_hash,hash_update,control,58,20000,19016576,950.828800000
percpu_hash,hash_update,real-minus-control,58,20000,0,65.915176000
array,array_lookup,control,59,20000,23807616,1190.380800000
array,array_lookup,real,59,20000,52855456,2642.772800000
array,array_lookup,real-minus-control,59,20000,0,1.452392000
array,array_update,control,59,20000,18767264,938.363200000
array,array_update,real,59,20000,237686752,11884.337600000
array,array_update,real-minus-control,59,20000,0,10.945974400
percpu_array,array_lookup,control,59,20000,24540352,1227.017600000
percpu_array,array_lookup,real,59,20000,64796768,3239.838400000
percpu_array,array_lookup,real-minus-control,59,20000,0,2.012820800
percpu_array,array_update,control,59,20000,17260544,863.027200000
percpu_array,array_update,real,59,20000,307844928,15392.246400000
percpu_array,array_update,real-minus-control,59,20000,0,14.529219200
hash,hash_lookup,control,59,20000,23766208,1188.310400000
hash,hash_lookup,real,59,20000,530231680,26511.584000000
hash,hash_lookup,real-minus-control,59,20000,0,25.323273600
hash,hash_update,control,59,20000,17676416,883.820800000
hash,hash_update,real,59,20000,1826756032,91337.801600000
hash,hash_update,real-minus-control,59,20000,0,90.453980800
percpu_hash,hash_lookup,control,59,20000,23773984,1188.699200000
percpu_hash,hash_lookup,real,59,20000,561213760,28060.688000000
percpu_hash,hash_lookup,real-minus-control,59,20000,0,26.871988800
percpu_hash,hash_update,control,59,20000,18994144,949.707200000
percpu_hash,hash_update,real,59,20000,1337365024,66868.251200000
percpu_hash,hash_update,real-minus-control,59,20000,0,65.918544000
array,array_lookup,real,60,20000,52873728,2643.686400000
array,array_lookup,control,60,20000,23776160,1188.808000000
array,array_lookup,real-minus-control,60,20000,0,1.454878400
array,array_update,real,60,20000,237726816,11886.340800000
array,array_update,control,60,20000,18737376,936.868800000
array,array_update,real-minus-control,60,20000,0,10.949472000
percpu_array,array_lookup,real,60,20000,64531360,3226.568000000
percpu_array,array_lookup,control,60,20000,24548992,1227.449600000
percpu_array,array_lookup,real-minus-control,60,20000,0,1.999118400
percpu_array,array_update,real,60,20000,307814880,15390.744000000
percpu_array,array_update,control,60,20000,17292544,864.627200000
percpu_array,array_update,real-minus-control,60,20000,0,14.526116800
hash,hash_lookup,real,60,20000,532569728,26628.486400000
hash,hash_lookup,control,60,20000,23788608,1189.430400000
hash,hash_lookup,real-minus-control,60,20000,0,25.439056000
hash,hash_update,real,60,20000,1825975200,91298.760000000
hash,hash_update,control,60,20000,17644256,882.212800000
hash,hash_update,real-minus-control,60,20000,0,90.416547200
percpu_hash,hash_lookup,real,60,20000,559504544,27975.227200000
percpu_hash,hash_lookup,control,60,20000,23750944,1187.547200000
percpu_hash,hash_lookup,real-minus-control,60,20000,0,26.787680000
percpu_hash,hash_update,real,60,20000,1336790912,66839.545600000
percpu_hash,hash_update,control,60,20000,18991712,949.585600000
percpu_hash,hash_update,real-minus-control,60,20000,0,65.889960000
array,array_lookup,control,61,20000,23784480,1189.224000000
array,array_lookup,real,61,20000,52803968,2640.198400000
array,array_lookup,real-minus-control,61,20000,0,1.450974400
array,array_update,control,61,20000,18739616,936.980800000
array,array_update,real,61,20000,237791008,11889.550400000
array,array_update,real-minus-control,61,20000,0,10.952569600
percpu_array,array_lookup,control,61,20000,24536832,1226.841600000
percpu_array,array_lookup,real,61,20000,64745408,3237.270400000
percpu_array,array_lookup,real-minus-control,61,20000,0,2.010428800
percpu_array,array_update,control,61,20000,17287200,864.360000000
percpu_array,array_update,real,61,20000,307725856,15386.292800000
percpu_array,array_update,real-minus-control,61,20000,0,14.521932800
hash,hash_lookup,control,61,20000,23812384,1190.619200000
hash,hash_lookup,real,61,20000,532380608,26619.030400000
hash,hash_lookup,real-minus-control,61,20000,0,25.428411200
hash,hash_update,control,61,20000,17701920,885.096000000
hash,hash_update,real,61,20000,1826266400,91313.320000000
hash,hash_update,real-minus-control,61,20000,0,90.428224000
percpu_hash,hash_lookup,control,61,20000,23762080,1188.104000000
